Day of Created At,Id,Type,Projects Count
"31 March, 2017",8869,employer,0
"31 March, 2017",8870,employer,1
"31 March, 2017",8871,employer,0
"31 March, 2017",8873,employer,1
"31 March, 2017",8874,employer,1
"31 March, 2017",8876,employer,1
"31 March, 2017",8877,employer,1
"31 March, 2017",8880,employer,0
"31 March, 2017",8882,employer,1
"31 March, 2017",8883,employer,1
"31 March, 2017",8885,employer,1
"2 April, 2017",8895,employer,1
"2 April, 2017",8899,employer,1
"3 April, 2017",8905,employer,2
"3 April, 2017",8913,employer,0
"3 April, 2017",8914,employer,0
"3 April, 2017",8915,employer,0
"3 April, 2017",8916,employer,0
"3 April, 2017",8918,employer,1
"3 April, 2017",8919,employer,8
"3 April, 2017",8920,employer,1
"3 April, 2017",8945,employer,1
"3 April, 2017",8947,employer,2
"3 April, 2017",8953,employer,1
"3 April, 2017",8955,employer,1
"3 April, 2017",8958,employer,1
"4 April, 2017",8961,employer,1
"4 April, 2017",8969,employer,0
"4 April, 2017",8972,employer,1
"4 April, 2017",8975,employer,1
"4 April, 2017",8984,employer,1
"4 April, 2017",8989,employer,1
"5 April, 2017",9000,employer,0
"5 April, 2017",9006,employer,0
"5 April, 2017",9011,employer,3
"5 April, 2017",9012,employer,1
"5 April, 2017",9013,employer,2
"5 April, 2017",9014,employer,0
"5 April, 2017",9016,employer,1
"5 April, 2017",9017,employer,1
"5 April, 2017",9020,employer,0
"5 April, 2017",9021,employer,1
"5 April, 2017",9022,employer,1
"6 April, 2017",9025,employer,0
"6 April, 2017",9026,employer,1
"6 April, 2017",9027,employer,0
"6 April, 2017",9028,employer,1
"6 April, 2017",9029,employer,0
"6 April, 2017",9030,employer,0
"6 April, 2017",9033,employer,2
"6 April, 2017",9034,employer,0
"6 April, 2017",9035,employer,1
"6 April, 2017",9039,employer,1
"6 April, 2017",9040,employer,1
"6 April, 2017",9041,employer,2
"6 April, 2017",9042,employer,1
"6 April, 2017",9044,employer,1
"6 April, 2017",9045,employer,1
"6 April, 2017",9046,employer,2
"7 April, 2017",9050,employer,1
"7 April, 2017",9051,employer,1
"7 April, 2017",9052,employer,0
"7 April, 2017",9055,employer,1
"7 April, 2017",9057,employer,1
"7 April, 2017",9066,employer,1
"7 April, 2017",9079,employer,1
"7 April, 2017",9081,employer,2
"7 April, 2017",9082,employer,2
"7 April, 2017",9083,employer,1
"7 April, 2017",9084,employer,1
"10 April, 2017",9111,employer,1
"10 April, 2017",9125,employer,1
"10 April, 2017",9129,employer,1
"10 April, 2017",9130,employer,1
"10 April, 2017",9132,employer,1
"10 April, 2017",9133,employer,1
"10 April, 2017",9134,employer,1
"10 April, 2017",9135,employer,3
"11 April, 2017",9145,employer,1
"11 April, 2017",9146,employer,1
"11 April, 2017",9147,employer,1
"11 April, 2017",9148,employer,0
"11 April, 2017",9149,employer,1
"11 April, 2017",9150,employer,0
"11 April, 2017",9153,employer,1
"11 April, 2017",9155,employer,1
"11 April, 2017",9157,employer,1
"11 April, 2017",9158,employer,1
"12 April, 2017",9159,employer,4
"12 April, 2017",9162,employer,1
"12 April, 2017",9171,employer,1
"12 April, 2017",9173,employer,1
"12 April, 2017",9175,employer,0
"13 April, 2017",9180,employer,0
"13 April, 2017",9181,employer,2
"13 April, 2017",9185,employer,1
"13 April, 2017",9187,employer,2
"13 April, 2017",9190,employer,1
"13 April, 2017",9191,employer,0
"13 April, 2017",9199,employer,0
"13 April, 2017",9201,employer,1
"13 April, 2017",9204,employer,1
"13 April, 2017",9207,employer,1
"14 April, 2017",9211,employer,1
"14 April, 2017",9212,employer,1
"14 April, 2017",9213,employer,0
"16 April, 2017",9218,employer,1
"17 April, 2017",9225,employer,1
"17 April, 2017",9230,employer,3
"17 April, 2017",9233,employer,1
"17 April, 2017",9235,employer,2
"17 April, 2017",9236,employer,0
"17 April, 2017",9237,employer,0
"18 April, 2017",9249,employer,1
"18 April, 2017",9250,employer,0
"18 April, 2017",9254,employer,0
"18 April, 2017",9255,employer,0
"18 April, 2017",9256,employer,0
"18 April, 2017",9267,employer,0
"19 April, 2017",9272,employer,4
"19 April, 2017",9274,employer,0
"19 April, 2017",9275,employer,1
"19 April, 2017",9278,employer,3
"19 April, 2017",9280,employer,1
"19 April, 2017",9281,employer,1
"19 April, 2017",9282,employer,2
"19 April, 2017",9284,employer,1
"20 April, 2017",9288,employer,1
"20 April, 2017",9291,employer,1
"20 April, 2017",9297,employer,1
"20 April, 2017",9299,employer,1
"20 April, 2017",9300,employer,1
"20 April, 2017",9301,employer,4
"21 April, 2017",9306,employer,1
"21 April, 2017",9309,employer,1
"21 April, 2017",9310,employer,1
"21 April, 2017",9312,employer,1
"21 April, 2017",9314,employer,0
"21 April, 2017",9315,employer,0
"22 April, 2017",9320,employer,0
"23 April, 2017",9321,employer,2
"23 April, 2017",9322,employer,0
"24 April, 2017",9325,employer,1
"24 April, 2017",9326,employer,1
"24 April, 2017",9329,employer,1
"24 April, 2017",9331,employer,2
"24 April, 2017",9332,employer,0
"24 April, 2017",9334,employer,1
"24 April, 2017",9336,employer,1
"24 April, 2017",9338,employer,0
"25 April, 2017",9340,employer,1
"25 April, 2017",9341,employer,4
"25 April, 2017",9342,employer,1
"25 April, 2017",9343,employer,1
"25 April, 2017",9344,employer,1
"25 April, 2017",9349,employer,1
"25 April, 2017",9350,employer,1
"25 April, 2017",9351,employer,2
"25 April, 2017",9353,employer,1
"25 April, 2017",9356,employer,0
"25 April, 2017",9357,employer,0
"26 April, 2017",9359,employer,1
"26 April, 2017",9361,employer,1
"26 April, 2017",9362,employer,0
"26 April, 2017",9363,employer,1
"26 April, 2017",9364,employer,0
"26 April, 2017",9368,employer,0
"26 April, 2017",9376,employer,1
"26 April, 2017",9377,employer,1
"26 April, 2017",9382,employer,7
"26 April, 2017",9383,employer,1
"26 April, 2017",9386,employer,5
"27 April, 2017",9400,employer,0
"27 April, 2017",9402,employer,0
"27 April, 2017",9406,employer,1
"27 April, 2017",9407,employer,1
"27 April, 2017",9408,employer,0
"27 April, 2017",9409,employer,0
"27 April, 2017",9413,employer,2
"27 April, 2017",9418,employer,1
"28 April, 2017",9420,employer,2
"28 April, 2017",9421,employer,1
"28 April, 2017",9422,employer,1
"28 April, 2017",9424,employer,4
"28 April, 2017",9425,employer,0
"28 April, 2017",9427,employer,2
"28 April, 2017",9429,employer,2
"28 April, 2017",9430,employer,0
"28 April, 2017",9431,employer,0
"28 April, 2017",9433,employer,2
"30 April, 2017",9445,employer,2
"1 May, 2017",9447,employer,0
"1 May, 2017",9448,employer,0
"1 May, 2017",9454,employer,1
"1 May, 2017",9455,employer,1
"1 May, 2017",9456,employer,0
"1 May, 2017",9457,employer,1
"2 May, 2017",9459,employer,1
"2 May, 2017",9460,employer,0
"2 May, 2017",9466,employer,1
"2 May, 2017",9468,employer,1
"2 May, 2017",9473,employer,1
"2 May, 2017",9479,employer,0
"2 May, 2017",9480,employer,1
"2 May, 2017",9481,employer,1
"2 May, 2017",9482,employer,1
"2 May, 2017",9483,employer,0
"2 May, 2017",9484,employer,1
"3 May, 2017",9485,employer,0
"3 May, 2017",9490,employer,1
"3 May, 2017",9493,employer,1
"3 May, 2017",9494,employer,0
"3 May, 2017",9495,employer,2
"3 May, 2017",9496,employer,1
"3 May, 2017",9497,employer,1
"3 May, 2017",9498,employer,1
"3 May, 2017",9499,employer,0
"4 May, 2017",9523,employer,2
"4 May, 2017",9525,employer,0
"4 May, 2017",9527,employer,1
"4 May, 2017",9528,employer,1
"4 May, 2017",9529,employer,0
"4 May, 2017",9537,employer,0
"4 May, 2017",9538,employer,1
"5 May, 2017",9543,employer,3
"5 May, 2017",9546,employer,1
"5 May, 2017",9547,employer,1
"5 May, 2017",9548,employer,1
"5 May, 2017",9549,employer,1
"5 May, 2017",9550,employer,0
"5 May, 2017",9551,employer,1
"5 May, 2017",9553,employer,4
"5 May, 2017",9555,employer,0
"5 May, 2017",9558,employer,1
"5 May, 2017",9559,employer,1
"5 May, 2017",9560,employer,1
"5 May, 2017",9564,employer,2
"5 May, 2017",9565,employer,2
"5 May, 2017",9566,employer,2
"5 May, 2017",9568,employer,1
"5 May, 2017",9569,employer,2
"6 May, 2017",9572,employer,1
"8 May, 2017",9582,employer,2
"8 May, 2017",9584,employer,0
"8 May, 2017",9586,employer,1
"8 May, 2017",9587,employer,0
"8 May, 2017",9589,employer,1
"8 May, 2017",9592,employer,3
"8 May, 2017",9593,employer,1
"8 May, 2017",9594,employer,1
"8 May, 2017",9596,employer,1
"8 May, 2017",9599,employer,1
"8 May, 2017",9600,employer,0
"8 May, 2017",9603,employer,1
"9 May, 2017",9604,employer,1
"9 May, 2017",9667,employer,0
"9 May, 2017",9668,employer,1
"9 May, 2017",9673,employer,1
"9 May, 2017",9675,employer,0
"10 May, 2017",9685,employer,0
"10 May, 2017",9687,employer,5
"10 May, 2017",9688,employer,1
"10 May, 2017",9689,employer,0
"10 May, 2017",9693,employer,3
"10 May, 2017",9695,employer,1
"10 May, 2017",9700,employer,0
"10 May, 2017",9701,employer,1
"11 May, 2017",9706,employer,0
"11 May, 2017",9712,employer,1
"11 May, 2017",9714,employer,3
"11 May, 2017",9716,employer,0
"11 May, 2017",9718,employer,1
"11 May, 2017",9724,employer,1
"11 May, 2017",9726,employer,0
"11 May, 2017",9733,employer,1
"11 May, 2017",9734,employer,0
"11 May, 2017",9735,employer,1
"11 May, 2017",9736,employer,1
"11 May, 2017",9795,employer,4
"11 May, 2017",9796,employer,2
"11 May, 2017",9797,employer,4
"11 May, 2017",9798,employer,2
"11 May, 2017",9799,employer,2
"12 May, 2017",9815,employer,1
"12 May, 2017",9818,employer,0
"12 May, 2017",9820,employer,0
"12 May, 2017",9824,employer,1
"12 May, 2017",9826,employer,1
"12 May, 2017",9829,employer,1
"12 May, 2017",9840,employer,3
"13 May, 2017",9847,employer,5
"15 May, 2017",9869,employer,0
"15 May, 2017",9875,employer,7
"15 May, 2017",9878,employer,0
"15 May, 2017",9884,employer,1
"15 May, 2017",9887,employer,0
"15 May, 2017",9888,employer,0
"16 May, 2017",9908,employer,1
"16 May, 2017",9909,employer,1
"16 May, 2017",9914,employer,1
"16 May, 2017",9915,employer,0
"16 May, 2017",9918,employer,1
"17 May, 2017",9931,employer,2
"17 May, 2017",9932,employer,0
"17 May, 2017",9934,employer,0
"17 May, 2017",9945,employer,2
"17 May, 2017",9946,employer,0
"17 May, 2017",9948,employer,1
"17 May, 2017",9949,employer,0
"18 May, 2017",9950,employer,0
"18 May, 2017",9956,employer,0
"18 May, 2017",9960,employer,0
"18 May, 2017",9961,employer,1
"19 May, 2017",9978,employer,0
"19 May, 2017",9984,employer,0
"19 May, 2017",9985,employer,1
"19 May, 2017",9986,employer,1
"20 May, 2017",9993,employer,0
"23 May, 2017",10003,employer,0
"23 May, 2017",10006,employer,1
"23 May, 2017",10008,employer,1
"23 May, 2017",10014,employer,1
"23 May, 2017",10015,employer,0
"23 May, 2017",10018,employer,1
"23 May, 2017",10019,employer,0
"24 May, 2017",10035,employer,0
"24 May, 2017",10037,employer,1
"24 May, 2017",10040,employer,2
"24 May, 2017",10043,employer,1
"24 May, 2017",10046,employer,1
"24 May, 2017",10051,employer,1
"25 May, 2017",10060,employer,1
"25 May, 2017",10063,employer,1
"25 May, 2017",10068,employer,1
"25 May, 2017",10069,employer,3
"25 May, 2017",10073,employer,1
"25 May, 2017",10078,employer,2
"25 May, 2017",10079,employer,1
"26 May, 2017",10080,employer,1
"26 May, 2017",10085,employer,2
"26 May, 2017",10089,employer,1
"26 May, 2017",10091,employer,0
"26 May, 2017",10093,employer,0
"26 May, 2017",10094,employer,0
"26 May, 2017",10096,employer,1
"27 May, 2017",10097,employer,1
"29 May, 2017",10108,employer,1
"30 May, 2017",10113,employer,0
"30 May, 2017",10114,employer,1
"30 May, 2017",10116,employer,2
"30 May, 2017",10118,employer,0
"30 May, 2017",10119,employer,1
"30 May, 2017",10122,employer,1
"30 May, 2017",10125,employer,0
"30 May, 2017",10130,employer,0
"30 May, 2017",10131,employer,1
"30 May, 2017",10132,employer,1
"30 May, 2017",10133,employer,1
"31 May, 2017",10137,employer,1
"31 May, 2017",10140,employer,1
"31 May, 2017",10142,employer,0
"31 May, 2017",10145,employer,2
"31 May, 2017",10146,employer,3
"31 May, 2017",10149,employer,0
"31 May, 2017",10150,employer,1
"31 May, 2017",10152,employer,0
"31 May, 2017",10155,employer,0
"1 June, 2017",10162,employer,2
"1 June, 2017",10163,employer,1
"1 June, 2017",10165,employer,1
"1 June, 2017",10167,employer,1
"1 June, 2017",10168,employer,1
"1 June, 2017",10172,employer,3
"1 June, 2017",10175,employer,1
"1 June, 2017",10177,employer,0
"2 June, 2017",10182,employer,0
"2 June, 2017",10183,employer,1
"2 June, 2017",10184,employer,1
"2 June, 2017",10190,employer,1
"2 June, 2017",10192,employer,2
"4 June, 2017",10200,employer,2
"5 June, 2017",10206,employer,1
"5 June, 2017",10208,employer,1
"5 June, 2017",10210,employer,3
"5 June, 2017",10211,employer,11
"5 June, 2017",10212,employer,1
"6 June, 2017",10223,employer,1
"6 June, 2017",10224,employer,1
"6 June, 2017",10225,employer,1
"6 June, 2017",10226,employer,1
"6 June, 2017",10230,employer,1
"6 June, 2017",10232,employer,1
"6 June, 2017",10233,employer,1
"6 June, 2017",10235,employer,0
"6 June, 2017",10237,employer,1
"6 June, 2017",10243,employer,1
"7 June, 2017",10255,employer,1
"7 June, 2017",10256,employer,0
"7 June, 2017",10257,employer,0
"7 June, 2017",10264,employer,1
"7 June, 2017",10265,employer,1
"8 June, 2017",10269,employer,1
"8 June, 2017",10272,employer,1
"8 June, 2017",10274,employer,1
"8 June, 2017",10279,employer,1
"9 June, 2017",10295,employer,1
"9 June, 2017",10297,employer,0
"9 June, 2017",10298,employer,0
"9 June, 2017",10299,employer,2
"12 June, 2017",10326,employer,1
"12 June, 2017",10328,employer,0
"12 June, 2017",10329,employer,1
"13 June, 2017",10345,employer,0
"13 June, 2017",10346,employer,2
"13 June, 2017",10347,employer,0
"14 June, 2017",10361,employer,1
"14 June, 2017",10362,employer,0
"14 June, 2017",10363,employer,2
"14 June, 2017",10364,employer,1
"14 June, 2017",10402,employer,2
"15 June, 2017",10412,employer,1
"15 June, 2017",10417,employer,0
"16 June, 2017",10424,employer,2
"16 June, 2017",10427,employer,1
"16 June, 2017",10429,employer,1
"16 June, 2017",10430,employer,1
"16 June, 2017",10431,employer,0
"16 June, 2017",10432,employer,1
"16 June, 2017",10433,employer,1
"17 June, 2017",10434,employer,2
"19 June, 2017",10447,employer,0
"20 June, 2017",10453,employer,1
"20 June, 2017",10454,employer,0
"20 June, 2017",10457,employer,1
"22 June, 2017",10475,employer,2
"22 June, 2017",10479,employer,1
"22 June, 2017",10485,employer,1
"22 June, 2017",10486,employer,0
"23 June, 2017",10489,employer,1
"26 June, 2017",10518,employer,1
"26 June, 2017",10519,employer,1
"26 June, 2017",10520,employer,4
"26 June, 2017",10524,employer,1
"26 June, 2017",10527,employer,0
"27 June, 2017",10534,employer,3
"27 June, 2017",10537,employer,0
"27 June, 2017",10539,employer,0
"28 June, 2017",10552,employer,0
"29 June, 2017",10555,employer,1
"29 June, 2017",10559,employer,1
"29 June, 2017",10561,employer,2
"29 June, 2017",10562,employer,0
"30 June, 2017",10569,employer,1
"30 June, 2017",10570,employer,2
"30 June, 2017",10572,employer,0
"3 July, 2017",10588,employer,0
"3 July, 2017",10593,employer,1
"4 July, 2017",10595,employer,0
"4 July, 2017",10596,employer,1
"4 July, 2017",10597,employer,0
"5 July, 2017",10605,employer,2
"5 July, 2017",10607,employer,0
"5 July, 2017",10609,employer,0
"5 July, 2017",10610,employer,1
"6 July, 2017",10612,employer,4
"6 July, 2017",10613,employer,0
"6 July, 2017",10615,employer,0
"6 July, 2017",10616,employer,1
"6 July, 2017",10617,employer,1
"6 July, 2017",10618,employer,0
"6 July, 2017",10621,employer,0
"7 July, 2017",10623,employer,0
"7 July, 2017",10624,employer,0
"7 July, 2017",10625,employer,1
"7 July, 2017",10626,employer,1
"7 July, 2017",10628,employer,1
"7 July, 2017",10630,employer,1
"7 July, 2017",10631,employer,1
"7 July, 2017",10632,employer,1
"7 July, 2017",10634,employer,1
"7 July, 2017",10635,employer,1
"7 July, 2017",10636,employer,1
"7 July, 2017",10637,employer,1
"7 July, 2017",10638,employer,1
"7 July, 2017",10639,employer,1
"7 July, 2017",10640,employer,1
"7 July, 2017",10641,employer,1
"7 July, 2017",10643,employer,1
"7 July, 2017",10644,employer,1
"7 July, 2017",10645,employer,1
"7 July, 2017",10646,employer,1
"7 July, 2017",10647,employer,1
"7 July, 2017",10648,employer,1
"8 July, 2017",10651,employer,2
"8 July, 2017",10653,employer,0
"9 July, 2017",10655,employer,1
"10 July, 2017",10675,employer,1
"10 July, 2017",10679,employer,0
"10 July, 2017",10692,employer,1
"10 July, 2017",10693,employer,1
"10 July, 2017",10698,employer,0
"11 July, 2017",10706,employer,1
"11 July, 2017",10712,employer,1
"11 July, 2017",10716,employer,0
"11 July, 2017",10722,employer,1
"11 July, 2017",10724,employer,1
"12 July, 2017",10738,employer,0
"12 July, 2017",10739,employer,0
"12 July, 2017",10740,employer,1
"12 July, 2017",10741,employer,1
"13 July, 2017",10745,employer,3
"13 July, 2017",10751,employer,1
"13 July, 2017",10761,employer,1
"13 July, 2017",10764,employer,5
"13 July, 2017",10765,employer,0
"13 July, 2017",10766,employer,0
"13 July, 2017",10769,employer,1
"13 July, 2017",10770,employer,0
"13 July, 2017",10771,employer,5
"13 July, 2017",10773,employer,1
"14 July, 2017",10781,employer,0
"14 July, 2017",10783,employer,0
"14 July, 2017",10784,employer,0
"14 July, 2017",10785,employer,1
"14 July, 2017",10786,employer,0
"14 July, 2017",10787,employer,1
"14 July, 2017",10789,employer,1
"14 July, 2017",10790,employer,0
"14 July, 2017",10791,employer,3
"14 July, 2017",10792,employer,2
"14 July, 2017",10794,employer,0
"14 July, 2017",10795,employer,1
"14 July, 2017",10797,employer,1
"14 July, 2017",10798,employer,1
"17 July, 2017",10811,employer,1
"17 July, 2017",10819,employer,1
"17 July, 2017",10822,employer,1
"17 July, 2017",10823,employer,1
"17 July, 2017",10825,employer,0
"17 July, 2017",10826,employer,2
"17 July, 2017",10827,employer,1
"17 July, 2017",10828,employer,0
"17 July, 2017",10829,employer,0
"17 July, 2017",10831,employer,1
"18 July, 2017",10838,employer,1
"18 July, 2017",10840,employer,1
"18 July, 2017",10845,employer,1
"18 July, 2017",10857,employer,1
"19 July, 2017",10860,employer,0
"19 July, 2017",10861,employer,1
"19 July, 2017",10862,employer,1
"19 July, 2017",10863,employer,1
"19 July, 2017",10865,employer,1
"19 July, 2017",10868,employer,1
"19 July, 2017",10869,employer,1
"19 July, 2017",10870,employer,0
"19 July, 2017",10872,employer,0
"19 July, 2017",10873,employer,1
"20 July, 2017",10874,employer,0
"20 July, 2017",10875,employer,0
"20 July, 2017",10878,employer,3
"20 July, 2017",10879,employer,2
"20 July, 2017",10880,employer,1
"20 July, 2017",10882,employer,1
"21 July, 2017",10884,employer,1
"21 July, 2017",10885,employer,1
"21 July, 2017",10887,employer,1
"21 July, 2017",10890,employer,1
"22 July, 2017",10892,employer,1
"23 July, 2017",10893,employer,1
"23 July, 2017",10898,employer,1
"23 July, 2017",10900,employer,1
"24 July, 2017",10904,employer,1
"24 July, 2017",10910,employer,1
"24 July, 2017",10912,employer,1
"24 July, 2017",10913,employer,2
"24 July, 2017",10914,employer,1
"24 July, 2017",10915,employer,1
"24 July, 2017",10917,employer,0
"24 July, 2017",10918,employer,1
"24 July, 2017",10919,employer,1
"25 July, 2017",10920,employer,1
"25 July, 2017",10921,employer,0
"25 July, 2017",10922,employer,1
"25 July, 2017",10923,employer,1
"25 July, 2017",10924,employer,0
"25 July, 2017",10926,employer,1
"25 July, 2017",10927,employer,0
"25 July, 2017",10929,employer,2
"25 July, 2017",10932,employer,2
"25 July, 2017",10935,employer,1
"25 July, 2017",10936,employer,0
"25 July, 2017",10937,employer,2
"25 July, 2017",10939,employer,1
"26 July, 2017",10940,employer,1
"26 July, 2017",10941,employer,1
"26 July, 2017",10942,employer,1
"26 July, 2017",10946,employer,0
"26 July, 2017",10947,employer,2
"26 July, 2017",10948,employer,4
"26 July, 2017",10949,employer,0
"26 July, 2017",10950,employer,2
"26 July, 2017",10951,employer,1
"26 July, 2017",10952,employer,2
"26 July, 2017",10953,employer,0
"26 July, 2017",10955,employer,1
"26 July, 2017",10956,employer,1
"26 July, 2017",10957,employer,1
"26 July, 2017",10958,employer,1
"26 July, 2017",10959,employer,1
"27 July, 2017",10963,employer,1
"27 July, 2017",10964,employer,1
"27 July, 2017",10965,employer,0
"27 July, 2017",10966,employer,0
"27 July, 2017",10967,employer,1
"27 July, 2017",10968,employer,1
"27 July, 2017",10969,employer,1
"27 July, 2017",10970,employer,1
"27 July, 2017",10972,employer,2
"28 July, 2017",10977,employer,1
"28 July, 2017",10979,employer,3
"28 July, 2017",10980,employer,0
"28 July, 2017",10982,employer,1
"28 July, 2017",10983,employer,0
"28 July, 2017",10984,employer,2
"28 July, 2017",10985,employer,1
"28 July, 2017",10986,employer,1
"28 July, 2017",10988,employer,1
"28 July, 2017",10989,employer,3
"29 July, 2017",10990,employer,0
"29 July, 2017",10992,employer,1
"30 July, 2017",10993,employer,1
"30 July, 2017",10994,employer,1
"31 July, 2017",10997,employer,0
"31 July, 2017",11000,employer,3
"31 July, 2017",11001,employer,1
"31 July, 2017",11002,employer,1
"31 July, 2017",11003,employer,1
"31 July, 2017",11004,employer,1
"31 July, 2017",11005,employer,1
"31 July, 2017",11007,employer,1
"31 July, 2017",11009,employer,0
"31 July, 2017",11010,employer,1
"31 July, 2017",11011,employer,0
"1 August, 2017",11012,employer,1
"1 August, 2017",11013,employer,1
"1 August, 2017",11014,employer,3
"1 August, 2017",11015,employer,0
"1 August, 2017",11016,employer,0
"1 August, 2017",11018,employer,2
"1 August, 2017",11019,employer,1
"1 August, 2017",11020,employer,2
"1 August, 2017",11021,employer,1
"1 August, 2017",11022,employer,1
"1 August, 2017",11023,employer,1
"1 August, 2017",11024,employer,5
"1 August, 2017",11026,employer,1
"1 August, 2017",11027,employer,2
"1 August, 2017",11028,employer,6
"1 August, 2017",11029,employer,1
"1 August, 2017",11032,employer,1
"1 August, 2017",11034,employer,2
"1 August, 2017",11035,employer,1
"2 August, 2017",11038,employer,0
"2 August, 2017",11040,employer,1
"2 August, 2017",11042,employer,1
"2 August, 2017",11043,employer,1
"2 August, 2017",11045,employer,1
"2 August, 2017",11046,employer,0
"2 August, 2017",11047,employer,1
"2 August, 2017",11049,employer,1
"2 August, 2017",11050,employer,1
"2 August, 2017",11051,employer,1
"2 August, 2017",11052,employer,1
"2 August, 2017",11053,employer,1
"2 August, 2017",11055,employer,5
"2 August, 2017",11056,employer,2
"2 August, 2017",11057,employer,1
"2 August, 2017",11058,employer,1
"2 August, 2017",11059,employer,1
"2 August, 2017",11060,employer,1
"2 August, 2017",11061,employer,0
"2 August, 2017",11063,employer,2
"2 August, 2017",11064,employer,1
"3 August, 2017",11065,employer,0
"3 August, 2017",11066,employer,3
"3 August, 2017",11069,employer,1
"3 August, 2017",11070,employer,1
"3 August, 2017",11071,employer,0
"3 August, 2017",11072,employer,0
"3 August, 2017",11073,employer,3
"3 August, 2017",11075,employer,1
"3 August, 2017",11076,employer,1
"3 August, 2017",11078,employer,1
"3 August, 2017",11080,employer,0
"3 August, 2017",11081,employer,1
"3 August, 2017",11082,employer,2
"3 August, 2017",11083,employer,0
"3 August, 2017",11084,employer,3
"3 August, 2017",11085,employer,1
"3 August, 2017",11086,employer,1
"3 August, 2017",11087,employer,1
"3 August, 2017",11088,employer,1
"4 August, 2017",11089,employer,2
"4 August, 2017",11091,employer,2
"4 August, 2017",11092,employer,0
"4 August, 2017",11093,employer,0
"4 August, 2017",11094,employer,2
"4 August, 2017",11095,employer,0
"4 August, 2017",11096,employer,1
"4 August, 2017",11098,employer,1
"4 August, 2017",11101,employer,1
"4 August, 2017",11102,employer,1
"4 August, 2017",11103,employer,3
"4 August, 2017",11104,employer,1
"4 August, 2017",11105,employer,1
"4 August, 2017",11106,employer,1
"4 August, 2017",11107,employer,1
"4 August, 2017",11110,employer,1
"4 August, 2017",11111,employer,0
"4 August, 2017",11112,employer,0
"7 August, 2017",11118,employer,1
"7 August, 2017",11119,employer,1
"7 August, 2017",11120,employer,1
"7 August, 2017",11121,employer,2
"7 August, 2017",11122,employer,1
"7 August, 2017",11124,employer,1
"8 August, 2017",11125,employer,1
"8 August, 2017",11126,employer,0
"8 August, 2017",11127,employer,5
"8 August, 2017",11128,employer,2
"8 August, 2017",11130,employer,2
"8 August, 2017",11131,employer,1
"8 August, 2017",11134,employer,1
"8 August, 2017",11135,employer,1
"8 August, 2017",11136,employer,0
"8 August, 2017",11137,employer,1
"8 August, 2017",11138,employer,1
"8 August, 2017",11139,employer,1
"8 August, 2017",11140,employer,1
"8 August, 2017",11141,employer,1
"8 August, 2017",11142,employer,0
"8 August, 2017",11143,employer,1
"8 August, 2017",11144,employer,1
"8 August, 2017",11145,employer,1
"8 August, 2017",11146,employer,1
"8 August, 2017",11147,employer,1
"8 August, 2017",11148,employer,0
"8 August, 2017",11149,employer,1
"8 August, 2017",11151,employer,1
"8 August, 2017",11152,employer,0
"9 August, 2017",11156,employer,0
"9 August, 2017",11158,employer,2
"9 August, 2017",11159,employer,1
"9 August, 2017",11160,employer,0
"9 August, 2017",11161,employer,0
"9 August, 2017",11162,employer,3
"9 August, 2017",11163,employer,1
"9 August, 2017",11164,employer,1
"9 August, 2017",11165,employer,1
"9 August, 2017",11168,employer,1
"9 August, 2017",11171,employer,2
"9 August, 2017",11173,employer,1
"9 August, 2017",11176,employer,0
"9 August, 2017",11177,employer,0
"9 August, 2017",11178,employer,1
"9 August, 2017",11180,employer,4
"10 August, 2017",11181,employer,0
"10 August, 2017",11183,employer,1
"10 August, 2017",11184,employer,0
"10 August, 2017",11185,employer,1
"10 August, 2017",11186,employer,1
"10 August, 2017",11187,employer,1
"10 August, 2017",11188,employer,0
"10 August, 2017",11189,employer,1
"10 August, 2017",11190,employer,1
"10 August, 2017",11191,employer,6
"10 August, 2017",11192,employer,1
"10 August, 2017",11193,employer,1
"10 August, 2017",11195,employer,1
"10 August, 2017",11196,employer,3
"10 August, 2017",11197,employer,1
"10 August, 2017",11198,employer,2
"10 August, 2017",11199,employer,1
"10 August, 2017",11200,employer,1
"10 August, 2017",11202,employer,1
"10 August, 2017",11203,employer,1
"10 August, 2017",11204,employer,2
"10 August, 2017",11205,employer,2
"11 August, 2017",11207,employer,2
"11 August, 2017",11209,employer,0
"11 August, 2017",11210,employer,1
"11 August, 2017",11212,employer,6
"11 August, 2017",11213,employer,1
"11 August, 2017",11215,employer,1
"11 August, 2017",11216,employer,1
"11 August, 2017",11217,employer,3
"11 August, 2017",11218,employer,5
"11 August, 2017",11219,employer,3
"11 August, 2017",11220,employer,1
"11 August, 2017",11221,employer,1
"11 August, 2017",11222,employer,1
"11 August, 2017",11223,employer,1
"11 August, 2017",11224,employer,2
"11 August, 2017",11225,employer,1
"11 August, 2017",11226,employer,1
"11 August, 2017",11227,employer,2
"11 August, 2017",11228,employer,1
"11 August, 2017",11229,employer,0
"11 August, 2017",11231,employer,12
"11 August, 2017",11232,employer,1
"12 August, 2017",11233,employer,1
"12 August, 2017",11234,employer,1
"12 August, 2017",11236,employer,1
"13 August, 2017",11237,employer,1
"14 August, 2017",11243,employer,1
"14 August, 2017",11244,employer,0
"14 August, 2017",11246,employer,1
"14 August, 2017",11248,employer,2
"14 August, 2017",11249,employer,1
"14 August, 2017",11250,employer,2
"14 August, 2017",11251,employer,1
